PersonID,weight,hhsize,childnum,faminc,faminc25K,income,employed,fulltime,spousepr,spousemp,male,married,age,age2,age15_40,age41_60,age61_85,bachigher,white,metro,diaryday,Sunday,holiday,weekearn,weekwordur,hhchild,ohhchild,t1,t2,t3,t4,number_chosen
821,0.874988657,5,0,13,0,67.5,1,0,0,0,1,0,22,484,1,0,0,0,1,1,7,0,0,324.0,27,0,0,0,90,120,25,3
822,0.349954379,1,0,9,0,32.5,0,0,0,0,0,0,85,7225,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,210,0,40,2
823,0.716555252,3,1,15,0,125.0,1,1,1,1,1,1,50,2500,0,1,0,0,1,1,7,0,0,1153.0,40,1,1,180,0,120,60,3
824,0.559346965,3,1,12,0,55.0,1,1,1,1,1,1,30,900,1,0,0,1,0,1,7,0,0,882.35,-1,1,1,10,180,0,30,3
826,0.251763479,2,0,10,0,37.5,0,0,0,0,0,0,74,5476,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,210,0,60,2
827,0.251160911,1,0,6,1,17.5,1,0,0,0,1,0,63,3969,0,0,1,0,1,1,7,0,0,-1.0,4,0,0,0,180,60,155,3
828,0.509189225,2,0,9,0,32.5,0,0,1,0,0,1,69,4761,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,30,405,0,30,3
829,1.708071069,4,0,8,0,27.5,0,0,0,0,1,0,37,1369,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,20,90,380,115,4
830,0.275670158,4,2,16,0,150.0,1,1,1,1,1,1,43,1849,0,1,0,1,0,1,7,0,0,1961.53,40,1,1,0,395,0,0,1
831,0.96186194,5,1,3,1,8.75,1,1,0,0,0,0,21,441,1,0,0,0,0,1,7,0,0,650.0,40,1,0,10,240,240,90,4
832,0.833781349,5,3,12,0,55.0,1,1,1,0,0,1,33,1089,1,0,0,0,0,1,1,1,0,650.0,40,1,1,0,0,60,30,2
834,1.035013676,4,0,7,1,22.5,0,0,0,0,1,0,30,900,1,0,0,0,1,1,1,1,0,-1.0,-1,0,0,0,60,0,30,2
835,0.972097046,2,0,14,0,87.5,1,1,1,1,0,0,24,576,1,0,0,0,1,1,1,1,0,510.0,40,0,0,0,0,0,80,1
836,0.69764637,2,0,11,0,45.0,1,1,1,1,1,1,42,1764,0,1,0,0,1,1,7,0,0,640.0,48,0,0,0,0,0,20,1
837,0.36831663,4,3,6,1,17.5,1,0,0,0,0,0,31,961,1,0,0,0,0,1,7,0,0,235.2,16,1,1,20,0,60,63,3
838,0.692626042,2,0,14,0,87.5,1,1,1,1,0,1,39,1521,1,0,0,1,1,1,1,1,0,2115.38,45,0,0,30,415,180,35,4
840,0.221553093,1,0,16,0,150.0,0,0,0,0,0,0,85,7225,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,10,45,105,3
841,0.235778877,2,0,13,0,67.5,1,1,0,0,0,0,50,2500,0,1,0,0,1,1,1,1,0,480.76,40,0,0,90,0,0,30,2
842,0.53807416,3,1,14,0,87.5,1,0,0,0,1,0,17,289,1,0,0,0,1,0,7,0,0,100.0,20,1,0,0,208,135,32,3
843,0.631950728,2,0,14,0,87.5,1,1,1,1,1,1,28,784,1,0,0,1,1,1,1,1,0,346.15,50,0,0,0,375,0,80,2
844,0.247854876,4,2,16,0,150.0,1,1,1,1,1,1,48,2304,0,1,0,1,1,1,1,1,0,2500.0,40,1,1,30,330,0,75,3
847,0.243039941,4,2,16,0,150.0,1,0,1,1,1,1,53,2809,0,1,0,1,1,1,7,0,0,320.0,-1,1,1,0,0,120,25,2
848,0.134483824,1,0,9,0,32.5,0,0,0,0,0,0,66,4356,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,90,105,2
849,0.631305476,6,5,2,1,6.25,1,1,0,0,0,0,42,1764,0,1,0,0,1,1,7,0,0,-1.0,40,1,1,110,0,0,175,2
850,0.523940158,2,0,8,0,27.5,0,0,1,1,0,1,33,1089,1,0,0,0,1,0,1,1,0,-1.0,-1,0,0,12,731,0,30,3
851,0.301033744,1,0,16,0,150.0,1,0,0,0,0,0,61,3721,0,0,1,1,1,1,1,1,0,312.0,30,0,0,0,0,0,120,1
852,0.290939688,1,0,12,0,55.0,1,1,0,0,1,0,30,900,1,0,0,1,1,1,7,0,0,1500.0,40,0,0,35,0,0,30,2
853,0.650863319,2,0,1,1,2.5,0,0,0,0,1,0,61,3721,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,95,0,5,2
854,1.414303267,2,1,8,0,27.5,1,0,0,0,1,1,61,3721,0,0,1,0,0,1,7,0,0,230.76,25,1,0,60,0,0,10,2
855,1.205339853,4,2,12,0,55.0,1,1,1,1,0,1,37,1369,1,0,0,0,0,1,7,0,0,759.2,40,1,1,30,0,0,30,2
856,0.449549981,1,0,6,1,17.5,0,0,0,0,0,0,59,3481,0,1,0,0,0,1,7,0,0,-1.0,-1,0,0,320,0,160,55,3
857,0.324003171,1,0,5,1,13.75,0,0,0,0,0,0,67,4489,0,0,1,0,0,0,1,1,0,-1.0,-1,0,0,0,0,60,0,1
858,0.262884535,1,0,16,0,150.0,1,1,0,0,1,0,42,1764,0,1,0,1,1,1,1,1,0,2884.61,-1,0,0,61,5,0,42,3
859,0.308145048,1,0,7,1,22.5,1,0,0,0,0,0,47,2209,0,1,0,0,0,1,1,1,0,697.0,34,0,0,120,0,0,90,2
860,0.286600257,2,0,10,0,37.5,0,0,1,0,1,0,85,7225,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,75,0,0,1
861,0.673889984,2,0,12,0,55.0,1,0,1,1,0,1,21,441,1,0,0,0,1,1,7,0,0,240.0,20,0,0,175,0,0,0,1
862,0.456953441,1,0,14,0,87.5,1,1,0,0,1,0,49,2401,0,1,0,1,1,1,7,0,0,1538.46,40,0,0,238,210,0,50,3
863,0.263180266,1,0,12,0,55.0,1,1,0,0,0,0,58,3364,0,1,0,0,1,1,7,0,0,1060.0,40,0,0,0,130,150,50,3
864,0.962738363,2,0,3,1,8.75,0,0,1,1,0,0,52,2704,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,20,300,0,70,3
866,0.524456542,2,0,13,0,67.5,0,0,1,0,0,1,66,4356,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,50,1
867,0.270951577,5,3,13,0,67.5,1,1,1,1,0,1,41,1681,0,1,0,0,1,1,1,1,0,720.0,40,1,1,0,0,0,40,1
868,0.251697034,1,0,16,0,150.0,1,1,0,0,0,0,57,3249,0,1,0,1,1,1,7,0,0,400.0,40,0,0,30,284,0,90,3
869,0.213291852,5,3,15,0,125.0,1,1,1,1,1,1,31,961,1,0,0,0,1,1,1,1,0,-1.0,50,1,1,0,420,450,45,3
870,0.87330532,6,1,15,0,125.0,0,0,0,0,0,0,22,484,1,0,0,1,1,1,7,0,0,-1.0,-1,1,0,20,20,0,60,3
871,0.737886947,6,4,14,0,87.5,1,0,1,1,1,1,41,1681,0,1,0,0,0,1,1,1,0,700.0,30,1,1,20,180,105,35,4
872,0.275042702,6,4,13,0,67.5,1,1,1,1,0,1,35,1225,1,0,0,1,1,0,1,1,0,100.0,50,1,1,45,60,0,60,3
873,0.407818038,1,0,4,1,11.25,0,0,0,0,0,0,85,7225,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,150,30,170,3
874,0.542762632,3,1,14,0,87.5,1,1,1,1,1,0,32,1024,1,0,0,1,0,1,1,1,0,769.23,90,1,1,0,30,0,60,2
875,0.206551563,1,0,6,1,17.5,0,0,0,0,0,0,78,6084,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,60,0,60,2
877,0.393878175,2,0,16,0,150.0,1,0,1,1,1,1,70,4900,0,0,1,1,1,1,1,1,0,-1.0,20,0,0,0,120,0,90,2
878,0.483823484,4,2,12,0,55.0,0,0,1,1,0,1,35,1225,1,0,0,0,1,1,7,0,0,-1.0,-1,1,1,0,90,0,120,2
879,0.20057298,1,0,6,1,17.5,0,0,0,0,1,0,80,6400,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,10,30,210,415,4
880,0.633882117,3,1,1,1,2.5,1,1,0,0,1,0,33,1089,1,0,0,0,1,1,7,0,0,1087.5,50,1,0,14,0,0,40,2
881,0.35040246,2,1,3,1,8.75,1,1,0,0,0,0,34,1156,1,0,0,0,0,1,7,0,0,500.0,40,1,1,0,15,0,15,2
882,1.148854928,4,0,13,0,67.5,0,0,1,1,0,1,48,2304,0,1,0,1,1,0,1,1,0,-1.0,-1,0,0,0,45,0,40,2
883,0.277825735,4,2,15,0,125.0,1,1,1,1,0,1,42,1764,0,1,0,1,1,1,1,1,0,1250.0,35,1,1,45,230,0,45,3
884,0.401817606,3,2,8,0,27.5,0,0,0,0,1,0,17,289,1,0,0,0,1,0,1,1,0,-1.0,-1,1,0,0,210,0,45,2
885,0.437972583,3,1,7,1,22.5,0,0,1,1,0,1,38,1444,1,0,0,1,1,1,7,0,0,-1.0,-1,1,1,0,0,150,20,2
886,0.472777053,2,0,13,0,67.5,1,1,0,0,1,0,57,3249,0,1,0,0,1,1,1,1,0,720.0,40,0,0,35,0,90,30,3
887,0.890177347,2,0,14,0,87.5,0,0,1,0,0,1,60,3600,0,1,0,0,1,0,1,1,0,-1.0,-1,0,0,0,60,0,70,2
888,0.265083044,1,0,11,0,45.0,0,0,0,0,1,0,30,900,1,0,0,1,0,1,7,0,0,-1.0,-1,0,0,95,150,0,0,2
889,0.476119253,3,1,12,0,55.0,0,0,1,1,0,1,23,529,1,0,0,0,1,1,1,1,0,-1.0,-1,1,1,30,265,0,40,3
890,0.1652027,1,0,14,0,87.5,1,1,0,0,1,0,56,3136,0,1,0,0,1,1,1,1,0,1013.0,42,0,0,30,100,0,50,3
891,0.499251859,3,1,14,0,87.5,0,0,1,1,0,1,34,1156,1,0,0,1,0,1,7,0,0,-1.0,-1,1,1,0,50,0,0,1
892,0.262030974,4,2,10,0,37.5,1,1,1,1,1,1,38,1444,1,0,0,1,1,0,7,0,0,1523.63,43,1,1,35,150,0,45,3
893,0.723656956,2,0,14,0,87.5,1,1,1,1,0,0,46,2116,0,1,0,0,1,0,7,0,0,946.0,40,0,0,0,0,0,15,1
894,0.233214058,1,0,13,0,67.5,0,0,0,0,0,0,77,5929,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,10,90,0,74,3
895,0.617326331,2,0,13,0,67.5,1,1,0,0,1,0,44,1936,0,1,0,0,1,1,7,0,0,580.0,40,0,0,10,0,0,90,2
896,1.206185026,5,1,16,0,150.0,0,0,1,1,0,1,55,3025,0,1,0,1,1,1,7,0,0,-1.0,-1,1,1,65,25,168,130,4
897,0.563474582,2,0,15,0,125.0,1,0,1,0,1,1,57,3249,0,1,0,1,1,0,7,0,0,300.0,23,0,0,0,150,0,180,2
898,0.375045576,4,2,15,0,125.0,1,1,1,1,0,1,34,1156,1,0,0,0,0,0,7,0,0,1211.53,40,1,1,0,0,0,30,1
899,0.246308867,1,0,10,0,37.5,1,1,0,0,0,0,58,3364,0,1,0,0,1,1,7,0,0,673.07,50,0,0,20,60,0,85,3
900,0.65338689,3,1,6,1,17.5,0,0,0,0,1,0,16,256,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,0,12,10,10,3
901,1.145495035,5,3,15,0,125.0,0,0,0,0,0,0,17,289,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,45,60,305,90,4
902,0.19421579,2,1,1,1,2.5,1,1,0,0,0,0,37,1369,1,0,0,0,0,1,1,1,0,961.53,40,1,1,120,90,120,0,3
903,0.497739575,1,0,8,0,27.5,1,1,0,0,1,0,29,841,1,0,0,1,1,1,1,1,0,644.23,40,0,0,0,365,120,35,3
904,0.17264,1,0,14,0,87.5,1,1,0,0,1,0,58,3364,0,1,0,1,1,1,1,1,0,1692.3,40,0,0,0,0,0,105,1
905,0.347936383,3,1,15,0,125.0,1,1,1,1,1,1,34,1156,1,0,0,1,1,1,7,0,0,1346.15,45,1,1,0,412,0,20,2
906,0.447086204,4,2,16,0,150.0,1,1,1,1,0,1,34,1156,1,0,0,1,1,1,1,1,0,1145.83,40,1,1,360,180,0,0,2
907,0.989736459,4,2,9,0,32.5,0,0,0,0,0,0,28,784,1,0,0,0,0,1,7,0,0,-1.0,-1,1,1,30,0,0,10,2
908,0.626048635,3,1,16,0,150.0,1,1,0,0,1,0,48,2304,0,1,0,1,0,1,1,1,0,2500.0,40,1,1,100,90,0,0,2
909,0.412367207,2,0,15,0,125.0,1,1,1,1,1,0,44,1936,0,1,0,0,1,1,7,0,0,1923.07,48,0,0,100,375,120,95,4
911,0.353300434,1,0,8,0,27.5,0,0,0,0,1,0,62,3844,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,0,0,90,1
912,0.379267806,2,0,10,0,37.5,1,0,0,0,0,0,67,4489,0,0,1,0,1,1,7,0,0,232.0,32,0,0,280,0,0,120,2
913,0.421827612,2,0,9,0,32.5,0,0,1,0,1,1,76,5776,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,48,0,0,7,2
914,0.705496619,2,0,14,0,87.5,0,0,1,1,0,1,64,4096,0,0,1,0,0,1,1,1,0,-1.0,-1,0,0,0,215,0,110,2
915,0.957075157,4,0,15,0,125.0,1,1,1,1,1,1,46,2116,0,1,0,0,1,1,7,0,0,553.84,50,0,0,220,281,0,175,3
916,0.307480469,4,2,16,0,150.0,1,1,1,1,1,1,40,1600,1,0,0,0,1,1,7,0,0,1750.0,50,1,1,20,0,105,0,2
918,0.306907287,3,1,16,0,150.0,0,0,1,1,1,1,48,2304,0,1,0,0,1,1,1,1,0,-1.0,-1,1,1,70,60,0,15,3
920,0.428579911,1,0,9,0,32.5,1,1,0,0,1,0,54,2916,0,1,0,0,1,0,7,0,0,560.0,40,0,0,120,0,0,20,2
921,0.725186209,2,0,12,0,55.0,1,1,1,1,1,0,39,1521,1,0,0,0,1,0,1,1,0,520.0,40,0,0,0,0,0,60,1
923,0.225253161,1,0,6,1,17.5,1,1,0,0,0,0,57,3249,0,1,0,1,1,1,1,1,0,412.0,40,0,0,15,10,170,30,4
925,0.223232827,1,0,5,1,13.75,1,0,0,0,0,0,64,4096,0,0,1,0,0,1,1,1,0,270.0,24,0,0,0,0,0,25,1
926,0.364377983,3,1,11,0,45.0,1,1,0,0,1,0,48,2304,0,1,0,0,1,1,7,0,0,1000.0,45,1,1,20,525,0,50,3
927,0.195178715,1,0,14,0,87.5,1,1,0,0,0,0,69,4761,0,0,1,1,0,1,7,0,0,2884.61,40,0,0,0,205,0,45,2
928,0.634671756,5,3,10,0,37.5,1,1,1,0,1,1,34,1156,1,0,0,0,1,1,1,1,0,1500.0,50,1,1,0,255,0,60,2
929,1.052525727,3,1,12,0,55.0,1,0,0,0,0,0,15,225,1,0,0,0,1,1,1,1,0,20.0,-1,1,0,0,55,0,135,2
930,0.733042982,2,0,10,0,37.5,1,1,1,1,0,1,37,1369,1,0,0,1,1,1,1,1,0,0.0,45,0,0,5,0,0,0,1
931,0.303428773,2,0,3,1,8.75,0,0,0,0,0,0,50,2500,0,1,0,0,0,0,7,0,0,-1.0,-1,0,0,0,360,0,60,2
932,0.378695676,1,0,12,0,55.0,1,1,0,0,1,0,39,1521,1,0,0,0,1,1,7,0,0,1097.5,40,0,0,2,159,45,80,4
933,0.380884139,1,0,15,0,125.0,1,1,0,0,1,0,57,3249,0,1,0,0,1,1,7,0,0,2038.46,50,0,0,245,0,0,120,2
934,0.73237616,2,0,16,0,150.0,1,1,1,1,1,1,33,1089,1,0,0,1,0,1,7,0,0,2740.38,40,0,0,30,45,230,60,4
936,0.720629347,3,0,16,0,150.0,1,1,1,1,1,1,51,2601,0,1,0,0,1,1,7,0,0,1288.46,40,0,0,75,0,0,165,2
937,0.301963462,1,0,7,1,22.5,1,0,0,0,1,0,42,1764,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,30,350,0,75,3
938,0.55660883,1,0,11,0,45.0,1,1,0,0,0,0,29,841,1,0,0,0,1,1,1,1,0,663.46,38,0,0,100,120,0,70,3
939,0.587296277,5,2,15,0,125.0,1,1,1,1,1,1,42,1764,0,1,0,1,1,1,1,1,0,961.53,40,1,1,65,15,135,55,4
940,0.295753621,1,0,5,1,13.75,0,0,0,0,0,0,68,4624,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,835,0,0,1
941,0.183169441,1,0,16,0,150.0,0,0,0,0,1,0,75,5625,0,0,1,1,1,0,1,1,0,-1.0,-1,0,0,0,100,0,60,2
942,0.257681021,5,3,16,0,150.0,1,1,1,0,1,1,38,1444,1,0,0,1,1,1,1,1,0,2884.61,40,1,1,25,247,0,30,3
944,0.628005184,2,0,12,0,55.0,1,1,1,1,1,1,57,3249,0,1,0,0,1,0,7,0,0,407.0,40,0,0,10,10,0,40,3
945,0.624719665,2,0,16,0,150.0,1,1,1,1,0,1,60,3600,0,1,0,1,1,1,1,1,0,1057.69,40,0,0,120,120,0,0,2
946,0.563758536,2,0,13,0,67.5,1,0,0,0,0,0,58,3364,0,1,0,1,1,1,7,0,0,1163.07,-1,0,0,60,30,690,30,4
947,0.200234996,3,2,12,0,55.0,1,1,0,0,0,0,38,1444,1,0,0,1,1,1,7,0,0,1086.53,42,1,1,30,0,60,100,3
948,1.193213523,6,1,12,0,55.0,1,0,0,0,0,0,20,400,1,0,0,0,1,1,1,1,0,175.0,15,1,0,0,97,300,15,3
949,0.406571611,3,0,14,0,87.5,1,1,1,1,0,1,40,1600,1,0,0,0,1,1,7,0,0,807.69,46,0,0,90,120,0,0,2
950,0.252685546,1,0,13,0,67.5,1,1,0,0,0,0,62,3844,0,0,1,1,1,1,7,0,0,1230.76,45,0,0,60,100,0,0,2
951,0.707141099,5,2,9,0,32.5,0,0,1,1,0,1,45,2025,0,1,0,1,1,1,1,1,0,-1.0,-1,1,1,15,180,0,100,3
952,0.850942842,3,0,16,0,150.0,1,1,0,0,1,1,68,4624,0,0,1,1,1,1,7,0,0,2884.61,40,0,0,0,180,510,0,2
953,0.258768659,5,3,7,1,22.5,0,0,1,1,0,1,43,1849,0,1,0,0,1,0,1,1,0,-1.0,-1,1,1,0,160,30,90,3
954,0.418536116,1,0,13,0,67.5,1,1,0,0,1,1,52,2704,0,1,0,0,0,1,7,0,0,900.0,40,0,0,0,0,30,40,2
955,1.749230147,2,0,15,0,125.0,0,0,1,1,0,1,25,625,1,0,0,1,1,1,7,0,0,-1.0,-1,0,0,14,0,30,460,3
956,0.256093385,3,2,3,1,8.75,0,0,0,0,0,0,31,961,1,0,0,0,1,1,1,1,0,-1.0,-1,1,1,0,50,150,40,3
957,1.478643062,4,0,14,0,87.5,0,0,0,0,0,0,19,361,1,0,0,0,1,1,1,1,0,-1.0,-1,0,0,120,0,0,0,1
958,0.329422957,1,0,3,1,8.75,0,0,0,0,1,0,80,6400,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,77,0,28,2
959,0.233640263,2,0,9,0,32.5,0,0,0,0,0,0,65,4225,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,15,430,295,3
960,0.25454095,2,1,7,1,22.5,1,1,0,0,1,0,42,1764,0,1,0,0,1,1,1,1,0,520.0,40,1,1,0,300,120,90,3
961,1.482356632,3,0,16,0,150.0,1,1,0,0,1,0,33,1089,1,0,0,1,1,1,1,1,0,800.0,45,0,0,5,0,80,35,3
962,0.217915579,3,2,14,0,87.5,0,0,0,0,1,0,56,3136,0,1,0,1,1,1,7,0,0,-1.0,-1,1,1,20,0,0,20,2
963,0.358085386,5,2,15,0,125.0,1,0,1,0,0,1,59,3481,0,1,0,1,1,1,7,0,0,1184.0,32,1,0,5,83,0,95,3
965,0.690882549,2,0,4,1,11.25,1,0,0,0,1,0,20,400,1,0,0,0,0,0,7,0,0,300.0,33,0,0,0,25,0,25,2
966,1.39745128,4,0,15,0,125.0,0,0,0,0,0,0,85,7225,0,0,1,1,0,1,7,0,0,-1.0,-1,0,0,0,30,59,65,3
967,0.191958857,2,0,6,1,17.5,0,0,0,0,0,0,76,5776,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,180,0,0,1
968,0.546040974,2,0,16,0,150.0,1,1,1,1,1,1,65,4225,0,0,1,0,1,1,7,0,0,1923.07,40,0,0,360,120,0,60,3
969,0.876121292,4,1,15,0,125.0,1,1,1,1,0,1,48,2304,0,1,0,1,1,1,1,1,0,2000.0,43,1,1,5,0,0,20,2
970,0.829682518,4,2,8,0,27.5,1,0,1,1,0,1,25,625,1,0,0,0,1,0,7,0,0,600.0,9,1,1,0,70,0,40,2
972,0.270474488,5,3,16,0,150.0,1,1,1,1,0,1,43,1849,0,1,0,1,1,1,7,0,0,1625.0,45,1,1,0,270,0,30,2
973,0.268485831,4,2,16,0,150.0,1,1,1,1,1,1,41,1681,0,1,0,1,1,1,1,1,0,2836.53,40,1,1,70,365,0,60,3
974,0.757679014,3,0,16,0,150.0,0,0,1,0,0,1,69,4761,0,0,1,1,0,1,1,1,0,-1.0,-1,0,0,0,100,0,110,2
975,0.631188542,2,0,8,0,27.5,1,1,0,0,1,0,19,361,1,0,0,0,1,1,7,0,0,540.0,40,0,0,0,182,10,120,3
976,0.620770758,2,0,13,0,67.5,1,0,1,1,0,1,58,3364,0,1,0,0,1,1,7,0,0,409.75,20,0,0,75,120,0,50,3
977,0.592510708,4,2,16,0,150.0,1,1,1,1,0,1,39,1521,1,0,0,1,1,1,1,1,0,2884.61,50,1,1,100,45,45,90,4
978,0.774849184,6,4,1,1,2.5,1,0,1,1,1,1,28,784,1,0,0,0,1,1,7,0,0,96.15,20,1,1,0,590,0,0,1
979,0.440923583,3,1,15,0,125.0,1,1,1,1,1,1,27,729,1,0,0,0,1,1,7,0,0,1211.53,40,1,1,20,90,375,0,3
980,0.524971691,2,0,16,0,150.0,1,1,1,1,1,0,58,3364,0,1,0,1,1,1,1,1,0,1442.3,50,0,0,0,60,0,0,1
981,0.846573165,4,2,13,0,67.5,0,0,1,1,0,1,27,729,1,0,0,0,1,0,1,1,0,-1.0,-1,1,1,10,380,20,30,4
982,0.35890978,4,2,14,0,87.5,1,1,1,1,1,1,37,1369,1,0,0,1,0,1,7,0,0,1538.46,50,1,1,45,0,45,135,3
983,1.238036396,2,0,9,0,32.5,1,0,1,1,0,0,21,441,1,0,0,0,1,1,1,1,0,390.0,30,0,0,60,20,0,60,3
984,0.270612104,1,0,11,0,45.0,0,0,0,0,0,0,85,7225,0,0,1,1,1,0,7,0,0,-1.0,-1,0,0,0,0,0,15,1
986,0.360500471,4,2,12,0,55.0,1,1,1,1,1,1,37,1369,1,0,0,0,1,0,7,0,0,1653.2,40,1,1,23,20,0,21,3
987,0.257277685,1,0,6,1,17.5,1,0,0,0,0,0,63,3969,0,0,1,1,1,0,7,0,0,-1.0,25,0,0,16,75,195,54,4
988,0.785937499,2,0,15,0,125.0,0,0,1,1,1,1,67,4489,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,45,0,90,150,3
989,1.918986264,3,1,12,0,55.0,0,0,0,0,0,0,15,225,1,0,0,0,0,1,1,1,0,-1.0,-1,1,0,60,45,0,135,3
990,0.71931866,2,0,12,0,55.0,1,1,0,0,1,0,56,3136,0,1,0,0,1,1,7,0,0,1600.0,44,0,0,120,60,0,0,2
991,1.072941119,3,1,13,0,67.5,1,0,0,0,0,0,16,256,1,0,0,0,1,1,1,1,0,195.0,20,1,0,0,15,0,135,2
992,0.607167467,3,0,12,0,55.0,1,1,1,1,0,1,50,2500,0,1,0,1,0,1,1,1,0,1153.84,40,0,0,0,0,0,50,1
994,0.157040653,1,0,7,1,22.5,0,0,0,0,1,0,52,2704,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,0,0,0,30,1
995,0.193435949,1,0,3,1,8.75,0,0,0,0,1,0,80,6400,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,0,90,0,10,2
996,0.293512824,3,1,15,0,125.0,1,1,1,0,1,1,33,1089,1,0,0,1,1,1,1,1,0,2211.53,40,1,1,0,0,0,15,1
997,0.250656399,1,0,5,1,13.75,1,0,0,0,0,0,75,5625,0,0,1,0,0,1,1,1,0,195.0,-1,0,0,30,285,0,10,3
998,0.67193393,1,0,15,0,125.0,1,1,0,0,0,0,28,784,1,0,0,1,1,1,1,1,0,2692.3,50,0,0,0,0,60,210,2
999,0.278980408,4,2,16,0,150.0,1,1,1,1,0,1,40,1600,1,0,0,1,1,1,7,0,0,1528.84,40,1,1,137,45,22,35,4
1000,0.55532374,2,0,13,0,67.5,0,0,0,0,1,0,73,5329,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,0,90,30,2
1001,0.301426472,1,0,4,1,11.25,0,0,0,0,0,0,73,5329,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,60,30,0,60,3
1002,1.740437362,4,0,14,0,87.5,0,0,0,0,1,0,22,484,1,0,0,0,1,0,1,1,0,-1.0,-1,0,0,0,150,0,0,1
1003,0.617609018,4,1,16,0,150.0,0,0,0,0,1,0,15,225,1,0,0,0,1,1,1,1,0,-1.0,-1,1,0,0,210,0,30,2
1004,0.42507424,2,0,13,0,67.5,0,0,1,0,0,1,69,4761,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,16,75,120,60,4
1005,0.773602894,4,1,16,0,150.0,1,1,1,1,0,1,46,2116,0,1,0,1,1,1,7,0,0,1730.76,40,1,1,90,0,0,45,2
1007,0.778746911,2,0,9,0,32.5,1,1,1,1,0,1,57,3249,0,1,0,0,1,0,1,1,0,-1.0,40,0,0,0,490,0,15,2
1008,0.684498189,6,2,16,0,150.0,0,0,1,0,1,1,71,5041,0,0,1,0,0,1,7,0,0,-1.0,-1,1,0,20,130,85,75,4
1009,0.706842783,4,2,16,0,150.0,1,1,1,1,0,1,45,2025,0,1,0,1,1,1,7,0,0,2227.27,60,1,1,5,0,0,135,2
1010,0.523711526,3,1,13,0,67.5,0,0,1,1,0,1,33,1089,1,0,0,0,1,1,7,0,0,-1.0,-1,1,1,0,0,0,35,1
1011,0.368051893,1,0,13,0,67.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,15,1
1012,0.285108929,4,2,15,0,125.0,1,1,1,1,1,1,52,2704,0,1,0,1,1,0,1,1,0,-1.0,45,1,1,30,0,0,105,2
1013,0.235867568,3,1,15,0,125.0,1,1,0,0,1,0,34,1156,1,0,0,1,1,1,7,0,0,1730.76,45,1,1,250,75,215,10,4
1014,0.533222044,2,0,9,0,32.5,1,1,1,1,0,0,28,784,1,0,0,1,0,1,1,1,0,576.92,55,0,0,45,140,0,60,3
1015,0.448008552,2,0,13,0,67.5,0,0,1,0,0,1,77,5929,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,40,0,60,45,3
1016,0.225378956,1,0,11,0,45.0,0,0,0,0,0,0,71,5041,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,0,0,180,1
1017,0.712957446,2,0,15,0,125.0,1,1,0,0,0,0,23,529,1,0,0,1,0,1,1,1,0,1000.0,40,0,0,85,565,0,60,3
1018,0.482863244,4,1,15,0,125.0,1,1,1,1,0,1,43,1849,0,1,0,1,1,1,7,0,0,1923.07,47,1,1,0,75,120,30,3
1019,0.397826413,1,0,5,1,13.75,1,1,0,0,1,0,25,625,1,0,0,0,1,1,7,0,0,485.2,40,0,0,40,0,0,66,2
1020,0.236752313,4,2,16,0,150.0,1,0,1,1,0,1,44,1936,0,1,0,1,1,1,7,0,0,-1.0,10,1,1,10,450,45,115,4
1021,0.295346693,5,3,14,0,87.5,1,1,1,1,0,1,41,1681,0,1,0,1,0,1,7,0,0,769.23,40,1,1,40,0,0,35,2
